Indicador,Nível Territorial,Abertura Territorial,Variável de abertura 1,Categoria de abertura 1,Variável de abertura 2,Categoria de abertura 2,Valor,mes_entrevista,Maio,Junho,Julho,Situação Maio para Junho,Situação Junho para Julho,Agosto,Situação Julho para Agosto,Setembro,Situação Agosto para Setembro,Outubro,Situação Setembro para Outubro,Novembro
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,10.34172844831709,8,13.450973987314288,10.192945039784211,10.836436068410757,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,12.957892577628236,8,14.523057471922868,13.714003182821749,14.149719495650048,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,14.633640294050036,8,16.30178086475133,15.19426315776351,15.79956455700261,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,Total ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",9.917657520216855,8,11.078481181421191,9.115185794465704,10.028357365464213,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimento público de saúde ,6.98065662173675,8,7.594738867515686,7.279999903652253,6.97791120681811,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,9.197812938943926,8,9.36872424869108,9.684686881817374,9.145865390254151,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro do SUS/UPA ,12.241122338805347,8,14.049644012412607,13.001718092314778,11.758269378064966,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital do SUS ,15.857192853185524,8,16.30020417684211,11.784677417572984,13.761244385100548,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital do SUS ,10.289994097443484,8,11.166437217838036,9.4420154613432,9.433650534240599,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,11.840281120302969,8,15.757989086758476,10.907503743792999,12.031467962938267,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,14.860870722682154,8,16.55012017669872,14.444514575615383,15.386985484881727,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,16.659777921106432,8,18.51868183940841,16.186725706392263,17.233313656520803,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",11.285558488970215,8,12.006110709358797,9.614097909162371,11.08122032992933,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimento público de saúde ,12.090289061292903,8,14.243467396792454,15.009806368681044,11.940486930054831,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,16.300614554369254,8,16.999240535009466,19.318620401822724,15.487525475968544,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro do SUS/UPA ,22.857952042284825,8,23.754483406448546,26.094409931108785,21.904635217488018,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital do SUS ,21.349103716095254,8,29.27980144116139,26.00571419547981,24.58781902169613,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital do SUS ,17.336381844332145,8,19.686420533644544,20.038585541108763,17.203375669143483,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,17.37271133749521,8,20.65121781997323,23.840313788008636,22.09944443769547,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,18.772854439851145,8,25.875820267433458,36.750962848248754,25.8940461319956,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,22.139500013739596,8,28.519230158853375,36.750962848248754,27.649609730222046,,,,,,,,,
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",15.39388117537957,8,20.92754705797345,21.495412279389505,18.1723053269158,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Estabelecimento público de saúde ,73.30186375708166,8,71.74816582463241,76.47269107117751,71.9036444108816,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,42.75839186724914,8,45.70279697131848,45.192321792363046,41.99301824545593,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro do SUS/UPA ,24.875727070256904,8,22.39207308823397,21.839906777253898,23.80512935443332,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Hospital do SUS ,18.98769747926421,8,15.97108055404308,24.52923833968112,18.347699725459957,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital do SUS ,39.320313802102305,8,34.14827092592128,41.58149092169852,39.03317717060332,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,27.16592452309764,8,25.023144279404402,24.902255875812838,28.784091619809026,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,20.09663277175421,8,15.08401063396159,14.638965537560253,20.222196499179173,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,Hospital privado ou ligado às forças armadas ,15.154307481085722,8,12.615629559745253,11.929882990788046,17.69705567745286,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Total,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",32.702877158714614,8,28.442988326051772,35.19639678336491,34.47606811438897,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Estabelecimento público de saúde ,69.3731089568965,8,77.16562525266089,78.3858750701492,67.43370078643974,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,39.6864200336397,8,44.85374855943824,43.13420140007359,40.000300272339956,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro do SUS/UPA ,26.232694465553468,8,25.25222332776913,25.602533554882143,22.968993597704245,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Hospital do SUS ,17.08149903145344,8,20.191490465980873,23.61567528293397,14.285138393813796,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital do SUS ,38.28498068046058,8,40.81841724489585,44.60606058393177,35.76154385636322,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,30.414775778808266,8,23.057235678588185,25.38855466555655,34.04123639044649,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,22.949249821041334,8,11.887770191200786,16.267039075558394,25.22694024370066,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,Hospital privado ou ligado às forças armadas ,17.458738199244006,8,8.030871074115804,12.909046059442069,22.724525944082433,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Homem,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",32.75915352978148,8,27.865783472919034,34.158595820825866,35.08916889373925,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Estabelecimento público de saúde ,76.24655488592303,8,68.09026596830208,75.1012684790242,75.38155048680215,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,45.06090466495644,8,46.276079356741754,46.66763875344684,43.54348208316519,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro do SUS/UPA ,23.85864912717209,8,20.460883147770254,19.14275304219561,24.455697207844583,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Hospital do SUS ,20.416436594979718,8,13.121435436137586,25.184105313298407,21.508635953351707,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital do SUS ,40.09631953769831,8,29.64454965472042,39.41339670360053,41.57872009860849,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,24.73083657330615,8,26.3505371069869,24.55366360912558,24.693691991541478,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,17.95853137672146,8,17.24213061837406,13.47191791804345,16.328181240839093,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,Hospital privado ou ligado às forças armadas ,13.427084216230783,8,15.711284936346093,11.227992135294786,13.78535771079134,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Sexo,Mulher,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",32.66069673792677,8,28.832720372483678,35.94032088420903,33.99903594020352,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Estabelecimento público de saúde ,73.30186375708166,8,71.74816582463241,76.47269107117751,71.9036444108816,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,42.75839186724914,8,45.70279697131848,45.192321792363046,41.99301824545593,,,,,,,,,
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Centro-Oeste,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro do SUS/UPA ,24.875727070256904,8,22.39207308823397,21.839906777253898,23.80512935443332,,,,,,,,,
