Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,mes_entrevista
,,,,,,0.2623053219181167,0.3294777908685513,,0.3636647509279638,,0.3857889189958803,,0.4784163224714496,,0.5060244952114262,,0.5312453453264159,,11
,,,,,,1.506248070381686,1.754630988710797,,1.860457775441466,,1.992167618737849,,2.201661992770182,,2.394645416208828,,2.520022655723853,,11
,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11
,,,,,,1.0785894147593362,1.2243145482564635,,1.2222771640984662,,1.320543568429708,,1.5824086146431187,,1.6739134095090116,,1.5546405237176784,,11
,,,,,,0.7676801405821363,0.8583031013158028,,0.908855571081292,,1.0379141839017882,,1.2288529152393182,,1.2281794078437918,,1.283888988502544,,11
,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11
,,,,,,1.087550582099782,1.2050475200360444,,1.2267883101201849,,1.2726768261976291,,1.4441789030482586,,1.5962200018540567,,1.5549635667999107,,11
,,,,,,1.6374714196299434,1.8846287780018258,,1.946399608431404,,2.1514863224233567,,2.504537693462403,,2.761978488377053,,2.647218894683746,,11
,,,,,,0.9904162549875429,1.2092966837674002,,1.2927047161649252,,1.4118868168799943,,1.7018955428409903,,1.826043470384216,,1.7746712554447122,,11
,,,,,,1.9558282168060164,2.316039329801878,,2.489399526170169,,2.745833931347399,,3.439936978721213,,3.3309290094899966,,3.0860084303626425,,11
,,,,,,11.387288976350197,7.349020704540026,,6.533058274298988,,5.744358598385334,,4.369658293862312,,3.6926173869809524,,3.7590865283499344,,11
,,,,,,10.09483682144647,6.480840295766773,,5.7049200257202495,,5.033195077659113,,3.866812525252197,,3.219245400974781,,3.3161010920280014,,11
,,,,,,12.623518626988186,8.179408943488719,,7.325123506492403,,6.424523065382902,,4.850570142546288,,4.145327530903602,,4.182723009486227,,11
,,,,,,11.387288976350197,7.349020704540026,,6.533058274298988,,5.744358598385334,,4.369658293862312,,3.6926173869809524,,3.7590865283499344,,11
,,,,,,5.931334263358866,4.080866830321627,,3.6785442971882834,,4.1278546906194595,,2.8710377262223163,,2.7875970225829954,,2.9675021830382424,,11
,,,,,,7.426965777676356,4.591384324703375,,4.28818723086992,,4.020392377373401,,2.8815273453066514,,2.543511590299623,,2.5150220697825603,,11
,,,,,,12.59596924115723,7.840867293759176,,6.835593193568537,,5.840898608393837,,4.358411089752327,,3.663900568754676,,3.8534574665939902,,11
,,,,,,13.9710182193581,8.944380515467099,,7.831943242264201,,6.586451533989656,,5.025417348854554,,4.13375084527134,,4.147760553428018,,11
,,,,,,11.877983614787137,8.150810978125188,,7.4760682473045375,,6.505683223092365,,5.431340900527196,,4.4744964658917254,,4.53458273209984,,11
,,,,,,11.387288976350197,7.349020704540026,,6.533058274298988,,5.744358598385334,,4.369658293862312,,3.6926173869809524,,3.7590865283499344,,11
,,,,,,11.305952315563218,7.2157358089925365,,6.3758545538369304,,5.617063932931574,,4.191615492049458,,3.5611213916271587,,3.6282787167013457,,11
,,,,,,11.877983614787137,8.150810978125188,,7.4760682473045375,,6.505683223092365,,5.431340900527196,,4.4744964658917254,,4.53458273209984,,11
,,,,,,11.387288976350197,7.349020704540026,,6.533058274298988,,5.744358598385334,,4.369658293862312,,3.6926173869809524,,3.7590865283499344,,11
,,,,,,10.406529104096334,6.80118909795074,,6.264211070556929,,5.6569760196908385,,4.265370076227418,,3.504667761291474,,3.7801895850600493,,11
,,,,,,12.10740315483933,7.759345319532039,,6.729491603413123,,5.80104243662871,,4.440453915229175,,3.848873758215999,,3.7381174511872692,,11
,,,,,,11.387288976350197,7.349020704540026,,6.533058274298988,,5.744358598385334,,4.369658293862312,,3.6926173869809524,,3.7590865283499344,,11
,,,,,,9.130553477278001,6.181690245033487,,5.541965593441956,,5.279351612779575,,3.9730658581744747,,3.4623617349287326,,3.423664448172967,,11
,,,,,,11.555255143388546,7.295389258527115,,6.830894871195275,,5.741644261191707,,4.226014289003129,,3.610041040180593,,3.724111805688657,,11
,,,,,,13.292044092377564,8.313188451172747,,7.212130275799549,,6.017634075924397,,4.643905436649442,,3.832996884972303,,3.828641300024905,,11
,,,,,,13.88169536113663,8.918828106664614,,7.763281999416005,,6.594693682994319,,5.173557751957088,,4.202197555197652,,4.699588840628925,,11
,,,,,,0.9718026143192525,1.0932218756661733,,1.198469797626261,,1.2615317537104116,,1.5519307334676284,,1.581264640277153,,1.5856929170986998,,11
,,,,,,1.2225430631862126,1.4309412068462521,,1.4864080365015635,,1.6064409135024142,,1.9804533505885367,,2.057450941561821,,2.1130598146167663,,11
,,,,,,1.064502392029593,1.1869782359465002,,1.3340157354345108,,1.421994312309184,,1.6975384608221473,,1.8018607040557404,,1.7224306932708247,,11
,,,,,,0.9718026143192525,1.0932218756661733,,1.198469797626261,,1.2615317537104116,,1.5519307334676284,,1.581264640277153,,1.5856929170986998,,11
,,,,,,2.9093664409233866,3.330792895351262,,3.5484010782206923,,3.419362755624051,,4.053378710360845,,4.470862467594664,,4.570306571426061,,11
,,,,,,2.2949903843513324,2.6865604736874085,,2.980963798233023,,3.0453515559702082,,3.6748548188703976,,4.0673245366469954,,3.8103515862796993,,11
,,,,,,1.7974475441329347,2.103492621042611,,2.298076263693301,,2.558476970208283,,3.210584873910152,,3.24328357106963,,3.206693556262611,,11
,,,,,,1.0839151841629586,1.2975666198431974,,1.3990121551440649,,1.4864103438652865,,1.9646986896977598,,1.9245721286649573,,1.8933548003263772,,11
,,,,,,1.6549442966397683,1.969083486312085,,2.0751363452499194,,2.189463928885829,,2.3819936375279243,,2.5881584243905813,,2.777597069266931,,11
,,,,,,0.9718026143192525,1.0932218756661733,,1.198469797626261,,1.2615317537104116,,1.5519307334676284,,1.581264640277153,,1.5856929170986998,,11
,,,,,,1.0468088541839002,1.1739492522267425,,1.2977640162010613,,1.3743067726030238,,1.7265911316361862,,1.7552983815533933,,1.7432876475197743,,11
,,,,,,1.6549442966397683,1.969083486312085,,2.0751363452499194,,2.189463928885829,,2.3819936375279243,,2.5881584243905813,,2.777597069266931,,11
,,,,,,0.9718026143192525,1.0932218756661733,,1.198469797626261,,1.2615317537104116,,1.5519307334676284,,1.581264640277153,,1.5856929170986998,,11
,,,,,,1.3778564532673863,1.6536075128163334,,1.7330461965133361,,1.8140838070507723,,2.1833981472879023,,2.282904834191035,,2.226564523063927,,11
,,,,,,1.1756632297950258,1.2931351566883487,,1.3978933579635338,,1.5709939144297296,,1.9295249633060396,,1.9520201171138805,,1.9556428534959713,,11
,,,,,,0.9718026143192525,1.0932218756661733,,1.198469797626261,,1.2615317537104116,,1.5519307334676284,,1.581264640277153,,1.5856929170986998,,11
,,,,,,1.4358725499789193,1.5623499448615246,,1.6432076895418122,,1.751463337433187,,2.0192744405370644,,2.249927530616504,,2.183315567291115,,11
,,,,,,1.7712080058119546,2.104599490430084,,2.2465215873325435,,2.444828170993612,,2.950255256736185,,3.0827056854607227,,2.9709967894441327,,11
,,,,,,1.3412652432018972,1.5886977627051206,,1.73448447367145,,1.863708622248798,,2.284591890725696,,2.3944242715262973,,2.278409165210598,,11
,,,,,,1.8738027042296022,2.2996520264565534,,2.45057326803523,,2.712073371243522,,3.481379166104997,,3.4883746217125715,,3.4081786447161977,,11
,,,,,,3870.4257757339187,2155.687632182098,,1786.603243660511,,1335.5807498343695,,861.770896518627,,702.3583867119153,,795.8374472810249,,11
,,,,,,1619.2297389853456,897.687994322024,,740.24122771458,,524.1918515989499,,353.3838564418855,,281.74514252880516,,334.8224156029484,,11
,,,,,,2251.1960367485717,1257.9996378600742,,1046.362015945932,,811.3888982354194,,508.3870400767408,,420.6132441831103,,461.015031678076,,11
,,,,,,3870.4257757339187,2155.687632182098,,1786.603243660511,,1335.5807498343695,,861.770896518627,,702.3583867119153,,795.8374472810249,,11
,,,,,,93.67227423118788,65.50703147928736,,44.723744063927164,,29.494917923738825,,35.39575427780148,,21.63166120655666,,24.722807027158996,,11
,,,,,,380.3003687095516,216.20274380916325,,170.01405855315227,,149.24550090540075,,73.61299838276732,,78.26148135859479,,68.55167088884234,,11
,,,,,,829.1592536962999,461.0923988259147,,375.00561519944705,,259.2108032835091,,151.62314870849247,,135.57674733210817,,185.78433836344925,,11
,,,,,,2134.778464778349,1179.3721104207689,,984.8968649431262,,753.2758948587126,,492.3309811281223,,366.2656696284937,,427.2140419833382,,11
,,,,,,432.5154143185288,233.5133476469641,,211.96296090085954,,144.35363286300753,,108.8080140214429,,100.62282718616216,,89.56458901823584,,11
,,,,,,3870.4257757339187,2155.687632182098,,1786.603243660511,,1335.5807498343695,,861.770896518627,,702.3583867119153,,795.8374472810249,,11
,,,,,,3437.910361415388,1922.1742845351341,,1574.6402827596514,,1191.2271169713617,,752.9628824971838,,601.7355595257534,,706.272858262789,,11
,,,,,,432.5154143185288,233.5133476469641,,211.96296090085954,,144.35363286300753,,108.8080140214429,,100.62282718616216,,89.56458901823584,,11
,,,,,,3870.4257757339187,2155.687632182098,,1786.603243660511,,1335.5807498343695,,861.770896518627,,702.3583867119153,,795.8374472810249,,11
,,,,,,1065.1020805245596,630.3672465832973,,661.8988882675343,,526.8176958048829,,389.4551032636599,,298.51897323213495,,355.4347237317568,,11
,,,,,,2742.524654161197,1495.0874400176592,,1098.1763035173778,,789.2597074531435,,464.807809234424,,396.4799321565298,,432.3041189192198,,11
,,,,,,3870.4257757339187,2155.687632182098,,1786.603243660511,,1335.5807498343695,,861.770896518627,,702.3583867119153,,795.8374472810249,,11
,,,,,,1099.655458510471,630.6040833650088,,514.439882737252,,391.1425467451095,,228.1133121230087,,198.52331706238581,,187.57920002767375,,11
,,,,,,726.4901817568629,393.71097324093677,,332.02503407247224,,256.47945459483793,,163.48950345750842,,117.89506030667907,,120.24548665492654,,11
,,,,,,1567.338177964534,867.6567503117238,,679.785006512262,,493.7268772383076,,315.27786286980563,,258.9708769681578,,319.9112285466885,,11
,,,,,,476.9419575020509,263.71582526442853,,260.3533203385259,,194.2318712561146,,154.89021806830343,,126.96913237469309,,168.10153205173572,,11
